diff_coherence_completeness,diff_consistency_factuality,diff_emotion_coherence,diff_readability_emotion,dim_bottom3_mean,dim_bottom3_std,dim_coherence,dim_completeness,dim_emotional_impact,dim_entity_consistency,dim_factuality,dim_max,dim_mean,dim_min,dim_range,dim_readability,dim_std,dim_top3_mean,dim_var,flag_dim_below_60,flag_emotion_dominant,inter_coherence_completeness,inter_coherence_readability,inter_consistency_coherence,inter_readability_completeness,inter_readability_emotion,priv_age_adult,priv_age_adult_ya,priv_age_children_10_14,priv_age_children_10_15,priv_age_children_10_16,priv_age_children_3_7,priv_age_children_4_10,priv_age_children_4_6,priv_age_children_4_8,priv_age_children_5_10,priv_age_children_6_10,priv_age_children_6_12,priv_age_children_7_10,priv_age_children_7_12,priv_age_children_7_13,priv_age_children_7_8,priv_age_children_8_12,priv_age_children_8_13,priv_age_children_8_14,priv_age_children_9_14,priv_age_teen_12_18,priv_age_teen_adult,priv_age_ya_new_adult,priv_age_young_adult_11_16,priv_char_count_k,priv_is_children_target,priv_log_char_count,priv_log_ratings_count,priv_log_ratings_per_kword,priv_log_word_count,priv_low_quality_signal,priv_platform_goodreads,priv_platform_project_gutenberg,priv_quality_high,priv_quality_low,priv_quality_medium,priv_quality_medium_high,priv_quality_medium_low,priv_quality_very_high,priv_ratings_count_per_k,priv_ratings_per_char,priv_ratings_per_word,priv_source_andersen,priv_source_brothers_grimm,priv_source_project_gutenberg,priv_source_public_domain,priv_source_wilde,priv_text_source_length,priv_title_length,priv_word_count_k,shortfall_gap_70,story_id,timestamp,txt_avg_sentence_length,txt_capitalized_ratio,txt_chars_per_word,txt_dialogue_narration_ratio,txt_dialogue_ratio,txt_dialogue_turns,txt_dialogue_word_ratio,txt_dis_legomena_ratio,txt_exclam_density,txt_genre_confidence,txt_genre_fable,txt_genre_fairy_tale,txt_genre_novel,txt_genre_poem,txt_genre_short_story,txt_hapax_ratio,txt_intro_sentiment_balance,txt_intro_sentiment_magnitude,txt_lf_chunk_count,txt_lf_cosine_consecutive_mean,txt_lf_cosine_consecutive_std,txt_lf_cosine_global_mean,txt_lf_cosine_global_std,txt_lf_norm_mean,txt_lf_norm_std,txt_lf_spread_mean,txt_lf_spread_std,txt_log_char_count,txt_log_word_count,txt_long_sentence_ratio,txt_max_sentence_length,txt_min_sentence_length,txt_named_entity_count,txt_named_entity_density,txt_negative_ratio,txt_numeric_token_ratio,txt_outro_sentiment_balance,txt_outro_sentiment_magnitude,txt_paragraph_avg_sentence,txt_paragraph_count_per_k,txt_paragraph_density,txt_paragraph_word_mean,txt_paragraph_word_std,txt_positive_ratio,txt_punctuation_density,txt_question_density,txt_sentence_count,txt_sentence_length_median,txt_sentence_length_std,txt_sentence_variation_ratio,txt_sentiment_balance,txt_sentiment_balance_delta,txt_sentiment_magnitude,txt_sentiment_magnitude_delta,txt_sentiment_polarity,txt_stopword_ratio,txt_title_overlap_ratio,txt_unique_ratio,txt_word_entropy,txt_word_length_mean,txt_word_length_std,user_score
14.500000,12.500000,4.284235,-0.084235,69.200000,6.168198,78.800000,64.300000,83.084235,77.900000,65.400000,83.084235,75.414039,64.300000,18.784235,83.000000,7.722546,81.628078,59.637714,0.000000,0.000000,0.506684,0.654040,0.613852,0.533690,0.689599,,,,,,,,,,,,,,,,,,,1.000000,,,,,,4.231000,1.000000,8.350430,3.761200,3.761200,6.710523,,1.000000,,,,1.000000,,,,0.042000,0.009927,0.051220,1.000000,,1.000000,1.000000,,58.000000,31.000000,0.820000,5.700000,The Loveliest Rose in the World,2025-11-09T14:46:31.425658,20.146341,0.052058,5.221550,1.256831,0.487805,20.000000,0.556901,0.120743,0.001211,0.344828,0.206897,0.241379,0.000000,0.206897,0.344828,0.674923,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,13.511907,0.000000,0.000000,0.000000,8.369621,6.717805,0.317073,56.000000,1.000000,28.000000,0.682927,0.001211,0.000000,0.012195,0.012195,3.416667,12.000000,0.014528,68.833333,40.908095,0.010896,0.036402,0.001211,41.000000,20.000000,11.226191,0.557232,0.009685,0.012195,0.012107,0.012195,0.800000,0.406780,1.000000,0.391041,5.043080,4.020656,1.830831,64.800000
30.600000,9.400000,-7.853787,2.653787,57.448738,10.782984,72.800000,42.200000,64.946213,74.600000,65.200000,74.600000,64.557702,42.200000,32.400000,67.600000,10.633823,71.666667,113.078188,1.000000,0.000000,0.307216,0.492128,0.543088,0.285272,0.439036,,,,,,,,,,,,,,,,,,,1.000000,,,,,,5.876000,1.000000,8.678802,4.584967,4.433081,7.062192,1.000000,1.000000,,,1.000000,,,,,0.097000,0.016508,0.083190,,1.000000,1.000000,1.000000,,61.000000,21.000000,1.166000,27.800000,The Miser in the Bush,2025-11-09T14:47:44.283915,21.472727,0.043184,5.055038,0.000000,0.000000,0.000000,0.000000,0.244737,0.006774,0.637037,0.159259,0.159259,0.000000,0.044444,0.637037,0.526316,-0.008475,0.008475,1.000000,1.000000,0.000000,1.000000,0.000000,12.261405,0.000000,0.000000,0.000000,8.694670,7.074963,0.290909,67.000000,1.000000,27.000000,0.490909,0.001693,0.000000,-0.008475,0.008475,6.875000,6.773920,0.006774,147.625000,82.387708,0.000847,0.031156,0.004234,55.000000,17.000000,16.269162,0.757666,-0.000847,0.000000,0.002540,0.000000,-0.333333,0.358171,1.000000,0.321761,5.170830,3.845047,1.772555,53.600000
24.000000,17.300000,-37.889625,-0.410375,53.503458,6.646470,86.900000,62.900000,49.010375,81.400000,64.100000,86.900000,65.485062,48.600000,38.300000,48.600000,14.588845,77.466667,212.834399,1.000000,0.000000,0.546601,0.422334,0.707366,0.305694,0.238190,,,,,,,,,,,,1.000000,,,,,,,,,,,,,3.582000,1.000000,8.183956,5.117994,5.117994,6.558198,,1.000000,,,,1.000000,,,,0.166000,0.046343,0.235795,,1.000000,1.000000,1.000000,,49.000000,35.000000,0.704000,21.400000,"The Mouse, the Bird and the Sausage",2025-11-09T14:48:31.199187,29.458333,0.033946,5.149929,0.000000,0.000000,0.000000,0.000000,0.144404,0.000000,0.384615,0.307692,0.384615,0.000000,0.000000,0.307692,0.664260,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.995904,0.000000,0.000000,0.000000,8.200288,6.562444,0.666667,68.000000,4.000000,14.000000,0.583333,0.000000,0.000000,0.000000,0.000000,3.428571,7.000000,0.009901,101.000000,48.823297,0.000000,0.026641,0.001414,24.000000,28.500000,13.808147,0.468735,0.000000,0.000000,0.000000,0.000000,0.000000,0.431400,1.000000,0.391796,4.830694,4.008487,1.870620,59.600000
-0.200000,17.400000,21.431944,-7.331944,65.300000,2.264214,66.800000,67.000000,88.231944,79.500000,62.100000,88.231944,74.088657,62.100000,26.131944,80.900000,9.334623,82.877315,87.135180,0.000000,0.000000,0.447560,0.540412,0.531060,0.542030,0.713796,,,1.000000,,,,,,,,,,,,,,,,,,,,,,11.909000,1.000000,9.385134,9.404920,8.560879,7.752335,,1.000000,,1.000000,,,,,,12.147000,1.019985,5.222270,,,1.000000,1.000000,1.000000,46.000000,28.000000,2.326000,7.900000,The Nightingale and the Rose,2025-11-09T14:51:32.907017,17.931818,0.086608,5.140262,1.092838,0.477273,63.000000,0.522180,0.184255,0.003380,0.258350,0.078068,0.234205,0.234205,0.258350,0.195171,0.556114,0.000000,0.008475,1.000000,1.000000,0.000000,1.000000,0.000000,12.013629,0.000000,0.000000,0.000000,9.406565,7.769801,0.265152,37.000000,1.000000,71.000000,0.537879,0.002112,0.000000,0.008475,0.008475,2.129032,26.193494,0.026193,38.177419,27.578933,0.006337,0.030081,0.003380,132.000000,17.000000,9.029575,0.503550,0.004225,0.008475,0.008450,0.000000,0.500000,0.411069,1.000000,0.252218,5.301988,3.896916,1.927372,85.600000
29.800000,17.200000,-23.683235,17.883235,54.738922,5.773088,77.800000,48.000000,54.116765,79.300000,62.100000,79.300000,65.552794,48.000000,31.300000,72.000000,11.771090,76.366667,138.558554,1.000000,0.000000,0.373440,0.560160,0.616954,0.345600,0.389641,,,,,,,,,,,,1.000000,,,,,,,,,,,,,1.251000,1.000000,7.132498,4.691348,4.691348,5.521461,,1.000000,,1.000000,,,,,,0.108000,0.086331,0.433735,,1.000000,1.000000,1.000000,,49.000000,28.000000,0.249000,22.000000,The Old Man and His Grandson,2025-11-09T14:51:53.353101,21.000000,0.039683,5.043651,0.000000,0.000000,0.000000,0.000000,0.156716,0.000000,0.333333,0.333333,0.166667,0.000000,0.166667,0.333333,0.679104,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.058400,0.000000,0.000000,0.000000,7.148346,5.533389,0.250000,47.000000,4.000000,8.000000,0.666667,0.003968,0.000000,0.000000,0.000000,4.000000,3.000000,0.011905,84.000000,48.873988,0.000000,0.025177,0.003968,12.000000,18.500000,12.851718,0.611987,-0.003968,0.000000,0.003968,0.000000,-1.000000,0.400794,1.000000,0.531746,4.527070,3.896825,1.825000,67.000000
-10.100000,9.100000,22.143413,-11.343413,67.800000,4.336665,63.700000,73.800000,85.843413,75.000000,65.900000,85.843413,73.123902,63.700000,22.143413,74.500000,7.172298,78.447804,51.441858,0.000000,0.000000,0.470106,0.474565,0.477750,0.549810,0.639533,,,,,,,,,,,,,,,,,,1.000000,,,,,,,14.712000,1.000000,9.596487,4.007333,3.000795,7.947325,,1.000000,,,,1.000000,,,,0.054000,0.003670,0.019102,1.000000,,1.000000,1.000000,,58.000000,19.000000,2.827000,6.300000,The Old Street Lamp,2025-11-09T14:55:09.805355,22.456693,0.042426,5.246143,0.389187,0.275591,35.000000,0.280154,0.174300,0.002454,0.324895,0.185654,0.185654,0.278481,0.025316,0.324895,0.586514,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.201212,0.000000,0.000000,0.000000,9.613336,7.956126,0.377953,89.000000,3.000000,54.000000,0.425197,0.001052,0.000000,0.007018,0.014035,6.350000,7.012623,0.007013,142.600000,168.827841,0.004208,0.034487,0.003506,127.000000,19.000000,15.095891,0.672222,0.003156,0.007018,0.005259,0.014035,0.600000,0.394460,1.000000,0.275596,5.608995,4.055243,1.967391,66.000000
17.700000,10.100000,-0.667406,-7.732594,56.400000,6.637771,65.600000,47.900000,64.932594,74.200000,64.100000,74.200000,62.322099,47.900000,26.300000,57.200000,8.124424,68.244198,66.006270,1.000000,0.000000,0.314224,0.375232,0.486752,0.273988,0.371414,,,,,,,,,,,,,1.000000,,,,,,,,,,,,3.555000,1.000000,8.176392,5.003946,5.003946,6.575076,1.000000,1.000000,,,1.000000,,,,,0.148000,0.041632,0.206704,,1.000000,,1.000000,,43.000000,23.000000,0.716000,22.100000,The Pack of Ragamuffins,2025-11-09T14:56:04.567547,17.658537,0.059392,4.998619,0.304505,0.414634,17.000000,0.233425,0.169065,0.005525,0.500000,0.375000,0.125000,0.000000,0.000000,0.500000,0.607914,0.013889,0.013889,1.000000,1.000000,0.000000,1.000000,0.000000,12.942662,0.000000,0.000000,0.000000,8.194229,6.586172,0.243902,40.000000,2.000000,26.000000,0.634146,0.004144,0.000000,0.000000,0.000000,1.242424,33.000000,0.045580,21.939394,8.231276,0.001381,0.034540,0.002762,41.000000,17.000000,9.421330,0.533528,-0.002762,-0.013889,0.005525,-0.013889,-0.500000,0.399171,1.000000,0.383978,4.945785,3.737569,1.613196,49.600000
12.800000,11.200000,-9.495937,29.895938,53.368021,5.425553,60.800000,48.000000,51.304063,74.600000,63.400000,81.200000,63.217344,48.000000,33.200000,81.200000,11.777886,73.066667,138.718587,1.000000,0.000000,0.291840,0.493696,0.453568,0.389760,0.416589,,,,,,,,,,,,,,,,,,1.000000,,,,,,,4.611000,1.000000,8.436417,4.007333,4.007333,6.788972,,1.000000,,,,1.000000,,,,0.054000,0.011711,0.060879,1.000000,,1.000000,1.000000,,58.000000,24.000000,0.887000,22.000000,The Pen and the Inkstand,2025-11-09T14:57:22.906768,16.518519,0.061659,5.264574,1.322917,0.314815,17.000000,0.569507,0.163743,0.003363,0.341014,0.341014,0.170507,0.000000,0.147465,0.341014,0.631579,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.417372,0.000000,0.000000,0.000000,8.454679,6.794587,0.185185,45.000000,1.000000,34.000000,0.629630,0.000000,0.000000,0.000000,0.000000,4.909091,11.000000,0.012332,81.090909,86.378085,0.001121,0.035562,0.004484,54.000000,15.000000,10.901479,0.659955,0.001121,0.000000,0.001121,0.000000,1.000000,0.404709,1.000000,0.383408,5.115985,4.071186,2.164040,64.000000
26.700000,23.300000,-18.878531,19.178531,51.007156,10.531586,66.700000,40.000000,47.821469,88.500000,65.200000,88.500000,62.536911,40.000000,48.500000,67.000000,15.507424,74.066667,240.480184,1.000000,0.000000,0.266800,0.446890,0.590295,0.268000,0.320404,,,,,,,,,,,,,,,,,,,,1.000000,,,,,2.672000,1.000000,7.890957,3.871201,3.871201,6.216606,,1.000000,,1.000000,,,,,,0.047000,0.017590,0.094000,1.000000,,1.000000,1.000000,,58.000000,16.000000,0.500000,30.000000,The Phoenix Bird,2025-11-09T14:57:59.883642,22.909091,0.123016,5.398810,0.010020,0.090909,2.000000,0.009921,0.107759,0.005952,0.400000,0.300000,0.000000,0.000000,0.300000,0.400000,0.745690,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.610887,0.000000,0.000000,0.000000,7.909122,6.224558,0.454545,54.000000,8.000000,35.000000,1.590909,0.001984,0.000000,-0.020000,0.020000,3.142857,7.000000,0.013889,72.000000,37.294197,0.001984,0.035281,0.003968,22.000000,23.000000,12.720453,0.555258,0.000000,-0.020000,0.003968,0.020000,0.000000,0.406746,1.000000,0.460317,4.680181,4.171026,1.989137,75.400000
15.300000,24.300000,-30.743219,31.943219,56.752260,7.906632,76.400000,61.100000,45.656781,87.800000,63.500000,87.800000,68.676130,45.656781,42.143219,77.600000,13.657089,80.600000,186.516085,1.000000,0.000000,0.466804,0.592864,0.670792,0.474136,0.354297,,,,,,,,,1.000000,,,,,,,,,,,,,,,,1.810000,1.000000,7.501634,2.995732,2.995732,5.869297,1.000000,1.000000,,,1.000000,,,,,0.019000,0.010497,0.053824,1.000000,,,1.000000,,67.000000,23.000000,0.353000,24.343219,The Princess on the Pea,2025-11-09T14:58:38.304232,13.653846,0.064789,5.163380,0.148867,0.115385,3.000000,0.129577,0.130178,0.011268,0.370370,0.222222,0.370370,0.000000,0.148148,0.259259,0.662722,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.527329,0.000000,0.000000,0.000000,7.514255,5.874931,0.038462,25.000000,3.000000,17.000000,0.653846,0.005634,0.000000,0.000000,0.000000,2.166667,12.000000,0.033803,29.583333,17.182638,0.000000,0.027823,0.000000,26.000000,14.000000,7.178720,0.525765,-0.005634,0.000000,0.005634,0.000000,-1.000000,0.411268,1.000000,0.476056,4.713963,3.980282,1.914262,52.600000
1.200000,5.000000,-13.527936,8.327936,61.157355,5.135200,67.800000,66.600000,54.272064,75.000000,70.000000,75.000000,66.045344,54.272064,20.727936,62.600000,6.450997,70.933333,41.615356,1.000000,0.000000,0.451548,0.424428,0.508500,0.416916,0.339743,,,,,,,,,,,,,,,,,,,1.000000,,,,,,4.268000,1.000000,8.359135,5.003946,5.003946,6.747587,,1.000000,,,,1.000000,,,,0.148000,0.034677,0.173913,,1.000000,1.000000,1.000000,,61.000000,13.000000,0.851000,15.727936,The Queen Bee,2025-11-09T14:59:39.474752,29.655172,0.038372,5.048837,0.000000,0.000000,0.000000,0.000000,0.174216,0.001163,0.444126,0.296084,0.444126,0.000000,0.022923,0.236867,0.557491,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.554112,0.000000,0.000000,0.000000,8.376321,6.758095,0.620690,57.000000,6.000000,16.000000,0.551724,0.000000,0.000000,0.000000,0.000000,2.636364,11.000000,0.012791,78.181818,35.656998,0.000000,0.026255,0.000000,29.000000,33.000000,13.094552,0.441560,0.000000,0.000000,0.000000,0.000000,0.000000,0.420930,0.666667,0.333721,4.912393,3.897674,1.716200,64.400000
23.200000,18.800000,-24.013383,15.913383,61.162206,0.741616,84.300000,61.100000,60.286617,80.900000,62.100000,84.300000,70.814436,60.286617,24.013383,76.200000,9.947613,80.466667,98.954995,0.000000,0.000000,0.515073,0.642366,0.681987,0.465582,0.459384,,,,,,,,,1.000000,,,,,,,,,,,,,,,,3.371000,1.000000,8.123261,7.546974,7.546974,6.464588,,1.000000,,,,1.000000,,,,1.894000,0.561851,2.954758,1.000000,,,,,72.000000,13.000000,0.641000,9.713383,The Red Shoes,2025-11-09T15:00:37.650790,18.000000,0.057099,5.242284,0.134851,0.222222,8.000000,0.118827,0.162791,0.006173,0.380952,0.380952,0.285714,0.000000,0.000000,0.333333,0.643411,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.778936,0.000000,0.000000,0.000000,8.130942,6.475433,0.194444,42.000000,6.000000,17.000000,0.472222,0.001543,0.000000,0.000000,0.000000,2.571429,14.000000,0.021605,46.285714,25.538287,0.000000,0.027377,0.000000,36.000000,17.000000,7.986099,0.443672,-0.001543,0.000000,0.001543,0.000000,-1.000000,0.402778,1.000000,0.398148,4.888694,4.055556,1.668517,70.200000
7.600000,9.100000,2.760621,-5.460621,69.133333,3.037909,75.900000,68.300000,78.660621,75.000000,65.900000,78.660621,72.826770,65.900000,12.760621,73.200000,4.412342,76.520207,19.468762,0.000000,0.000000,0.518397,0.555588,0.569250,0.499956,0.575796,,,1.000000,,,,,,,,,,,,,,,,,,,,,,7.502000,1.000000,8.923058,7.284821,6.897166,7.296413,,1.000000,,1.000000,,,,,,1.457000,0.194215,0.988467,,1.000000,1.000000,1.000000,,49.000000,21.000000,1.474000,4.100000,The Robber Bridegroom,2025-11-09T15:08:51.967077,20.486111,0.052203,5.185763,0.020761,0.013889,1.000000,0.020339,0.186047,0.001356,0.434783,0.108696,0.217391,0.000000,0.239130,0.434783,0.509302,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.859821,0.000000,0.000000,0.000000,8.942461,7.297091,0.263889,58.000000,3.000000,35.000000,0.486111,0.002034,0.000000,0.000000,0.000000,2.769231,17.627119,0.017627,56.730769,55.174240,0.000678,0.026932,0.002034,72.000000,19.000000,11.036547,0.538733,-0.001356,0.000000,0.002712,0.000000,-0.500000,0.408136,1.000000,0.291525,5.288808,3.978983,1.810393,72.600000
19.800000,10.900000,-0.160801,2.260801,67.066667,5.668823,81.900000,62.100000,81.739199,75.000000,64.100000,84.000000,74.806533,62.100000,21.900000,84.000000,8.746640,82.546400,76.503705,0.000000,0.000000,0.508599,0.687960,0.614250,0.521640,0.686609,,,,,,,,,,,,,,,,,1.000000,,,,,,,,3.808000,1.000000,8.245122,4.836282,4.836282,6.637258,1.000000,1.000000,,,1.000000,,,,,0.125000,0.032826,0.164042,1.000000,,1.000000,1.000000,,58.000000,13.000000,0.762000,7.900000,The Saucy Boy,2025-11-09T15:10:06.226101,14.148148,0.068063,5.090314,0.269103,0.277778,15.000000,0.212042,0.175084,0.009162,0.390244,0.130081,0.390244,0.000000,0.154472,0.325203,0.579125,-0.013158,0.013158,1.000000,1.000000,0.000000,1.000000,0.000000,11.654951,0.000000,0.000000,0.000000,8.266164,6.639876,0.129630,40.000000,1.000000,29.000000,0.537037,0.001309,0.000000,0.000000,0.000000,3.176471,17.000000,0.022251,44.941176,48.113188,0.001309,0.042684,0.003927,54.000000,11.500000,9.399384,0.664354,0.000000,0.013158,0.002618,-0.013158,0.000000,0.397906,0.666667,0.388743,5.107401,3.857895,1.710899,57.800000
4.100000,13.600000,10.079105,-6.779105,71.600000,4.364249,76.500000,72.400000,86.579105,79.500000,65.900000,86.579105,76.779851,65.900000,20.679105,79.800000,6.457276,81.959702,41.696411,0.000000,0.000000,0.553860,0.610470,0.608175,0.577752,0.690901,,,,,,,,,,,,1.000000,,,,,,,,,,,,,8.455000,1.000000,9.042632,9.208138,8.708640,7.407924,,1.000000,,1.000000,,,,,,9.977000,1.180012,6.054005,,,1.000000,1.000000,1.000000,46.000000,17.000000,1.648000,4.100000,The Selfish Giant,2025-11-09T15:11:50.501044,16.660000,0.091837,5.171068,0.192555,0.320000,32.000000,0.161465,0.153846,0.003001,0.352564,0.352564,0.352564,0.000000,0.012821,0.282051,0.552036,0.006024,0.006024,1.000000,1.000000,0.000000,1.000000,0.000000,13.256803,0.000000,0.000000,0.000000,9.061376,7.418781,0.160000,40.000000,2.000000,48.000000,0.480000,0.001200,0.000000,0.000000,0.012048,3.448276,17.406963,0.017407,57.448276,56.216690,0.004202,0.025421,0.003601,100.000000,16.000000,9.039049,0.542560,0.003001,-0.006024,0.005402,0.006024,0.555556,0.407563,1.000000,0.265306,5.114758,3.956783,1.726304,81.400000
26.500000,15.300000,-16.165616,1.065616,58.544795,5.141282,77.800000,51.300000,61.634384,80.700000,65.400000,80.700000,66.589064,51.300000,29.400000,62.700000,9.997055,74.633333,99.941104,1.000000,0.000000,0.399114,0.487806,0.627846,0.321651,0.386448,,,,,,,,,,,,,,,,,,,1.000000,,,,,,5.029000,1.000000,8.523175,4.454347,4.446472,6.916715,,1.000000,,,,1.000000,,,,0.085000,0.016902,0.084325,,1.000000,1.000000,1.000000,,61.000000,16.000000,1.008000,18.700000,The Seven Ravens,2025-11-09T15:12:51.436228,30.727273,0.035503,5.043393,0.000000,0.000000,0.000000,0.000000,0.170149,0.003945,0.463415,0.115854,0.347561,0.000000,0.073171,0.463415,0.576119,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.568132,0.000000,0.000000,0.000000,8.539933,6.922644,0.515152,91.000000,1.000000,27.000000,0.818182,0.000000,0.000000,0.000000,0.000000,3.666667,8.875740,0.008876,112.666667,93.681493,0.000986,0.024834,0.003945,33.000000,25.000000,21.640692,0.704283,0.000986,0.000000,0.000986,0.000000,1.000000,0.414201,1.000000,0.330375,5.075364,3.884615,1.603589,63.600000
-9.900000,8.300000,20.846128,-4.846128,68.800000,3.821867,66.300000,76.200000,87.146128,74.200000,65.900000,87.146128,75.341021,65.900000,21.246128,82.300000,7.753501,81.882043,60.116777,0.000000,0.000000,0.505206,0.545649,0.491946,0.627126,0.717213,,,,,,,,,,,,,,,,,,,,1.000000,,,,,17.040000,1.000000,9.743377,3.091042,2.004980,8.092239,,1.000000,,,,,,1.000000,,0.021000,0.001232,0.006426,1.000000,,1.000000,1.000000,,58.000000,46.000000,3.268000,4.100000,The Shepherd’s Story of the Bond of Friendship,2025-11-09T15:16:49.598423,19.945455,0.066849,5.269523,0.188516,0.151515,25.000000,0.158614,0.162891,0.002127,0.412175,0.164870,0.082435,0.412175,0.266328,0.074192,0.585761,-0.003040,0.009119,2.000000,0.940255,0.000000,0.984937,0.000887,12.519897,0.366247,2.193763,0.000000,9.760944,8.099251,0.296970,66.000000,2.000000,78.000000,0.472727,0.003039,0.000000,0.003040,0.009119,5.500000,9.115770,0.009116,109.700000,92.907535,0.004862,0.033502,0.002127,165.000000,18.000000,11.500859,0.576616,0.001823,0.006079,0.007900,0.000000,0.230769,0.367973,0.571429,0.281677,5.734103,4.084653,2.028457,51.400000
13.700000,12.100000,7.937040,6.962960,62.533333,5.601389,69.600000,55.900000,77.537040,74.200000,62.100000,84.500000,70.639507,55.900000,28.600000,84.500000,9.518606,78.745680,90.603860,1.000000,0.000000,0.389064,0.588120,0.516432,0.472355,0.655188,,,,,,,,,,,,,,,,,,1.000000,,,,,,,4.875000,1.000000,8.492080,4.488636,4.488636,6.836259,1.000000,1.000000,,,1.000000,,,,,0.088000,0.018051,0.094624,1.000000,,1.000000,1.000000,,58.000000,16.000000,0.930000,14.100000,The Shirt Collar,2025-11-09T15:18:07.749291,15.770492,0.041580,5.176715,1.038136,0.573770,35.000000,0.509356,0.171779,0.006237,0.405702,0.243421,0.162281,0.000000,0.188596,0.405702,0.579755,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.417716,0.000000,0.000000,0.000000,8.513386,6.870053,0.196721,42.000000,1.000000,25.000000,0.409836,0.001040,0.000000,0.000000,0.000000,2.904762,21.000000,0.021830,45.809524,53.932603,0.007277,0.051606,0.005198,61.000000,16.000000,9.820343,0.622704,0.006237,0.000000,0.008316,0.000000,0.750000,0.354470,1.000000,0.338877,5.081609,3.922917,1.998514,59.400000
9.700000,9.100000,12.504063,-0.504063,66.466667,3.980229,71.600000,61.900000,84.104063,75.000000,65.900000,84.104063,73.684011,61.900000,22.204063,83.600000,8.290889,80.901354,68.738833,0.000000,0.000000,0.443204,0.598576,0.537000,0.517484,0.703110,,,,,,,,,,,,,,,,,,,,1.000000,,,,,9.586000,1.000000,9.168163,4.077537,3.447770,7.553287,,1.000000,,,,1.000000,,,,0.058000,0.006050,0.030430,1.000000,,1.000000,1.000000,,58.000000,19.000000,1.906000,8.100000,The Silver Shilling,2025-11-09T15:20:27.692674,18.910891,0.040314,5.106806,0.705357,0.128713,13.000000,0.413613,0.167598,0.006283,0.589172,0.117834,0.235669,0.000000,0.057325,0.589172,0.569832,0.005236,0.005236,1.000000,1.000000,0.000000,1.000000,0.000000,12.154341,0.000000,0.000000,0.000000,9.185535,7.555382,0.287129,53.000000,1.000000,45.000000,0.445545,0.001047,0.000000,0.010471,0.010471,6.312500,8.376963,0.008377,119.375000,89.846310,0.002618,0.035268,0.003141,101.000000,17.000000,12.133008,0.641588,0.001571,0.005236,0.003665,0.005236,0.428571,0.371728,1.000000,0.281152,5.357773,3.915486,2.054812,71.400000
0.900000,14.200000,5.409254,7.690746,70.133333,3.015884,72.700000,71.800000,78.109254,80.100000,65.900000,85.800000,75.734876,65.900000,19.900000,85.800000,6.421542,81.336418,41.236201,0.000000,0.000000,0.521986,0.623766,0.582327,0.616044,0.670177,,,,,,,,,,,,,,,,,,,1.000000,,,,,,10.115000,1.000000,9.221874,4.897840,4.230025,7.583248,,1.000000,,,,1.000000,,,,0.133000,0.013149,0.067719,1.000000,,1.000000,1.000000,,58.000000,12.000000,1.964000,4.100000,The Snow Man,2025-11-09T15:24:31.407360,16.040323,0.082453,5.186526,0.940488,0.459677,57.000000,0.484666,0.150519,0.003017,0.414141,0.165657,0.165657,0.000000,0.254545,0.414141,0.574394,0.005051,0.005051,1.000000,1.000000,0.000000,1.000000,0.000000,11.516734,0.000000,0.000000,0.000000,9.241548,7.595890,0.177419,56.000000,2.000000,45.000000,0.362903,0.000503,0.000000,0.000000,0.000000,3.875000,16.088487,0.016088,62.156250,48.878746,0.002514,0.049050,0.006033,124.000000,15.000000,9.729734,0.606580,0.002011,-0.005051,0.003017,-0.005051,0.666667,0.357969,1.000000,0.290598,5.437262,3.902947,1.884153,63.800000
